DateLaid,Material,Diameter,NetworkFun,ReviewAge,ReviewDiam,ReviewMate,ID,length,straightdis,sinuosity
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294599,178.268094136286,176.790526389288,1.00835773147563
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294578,204.362034393207,25.3751153889466,8.05363960954546
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294832,1.87445378717186,1.87445378717186,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294831,4.05070117379225,4.05070117379225,1
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-294708,92.8217714664214,91.9598970258436,1.0093722858382
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294805,3.95973553584807,3.82865119849069,1.03423773296691
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606878,2.52933370675576,2.52933370675576,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294741,147.787921659128,147.783775851752,1.000028053197
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-323758,2.43857601888667,2.43857601888667,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294582,259.87751532637,30.2166968577974,8.60046075020634
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606871,2.54647560363745,2.54647560363745,1
,UPVC,"4""",DISTRIBUTION,"1962","100",UPVC,WTE-280763,216.352172651449,207.417212169117,1.04307723736566
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280752,184.504818209754,176.447136029463,1.04566626787836
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280667,215.328136098106,111.78995969228,1.92618493369916
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-279639,563.811475142516,233.482886807568,2.41478715143349
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280617,330.387035489836,178.551370496012,1.8503752425536
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280615,3.7874235305618,3.7874235305618,1
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280600,268.418478491755,250.276206911487,1.07248899847154
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280451,184.776125518065,141.44612005986,1.30633576544813
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280685,3.41708311277703,3.41708311277703,1
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280669,3.11132528034429,3.11132528034429,1
,UPVC,"4""",DISTRIBUTION,"1966","100",UPVC,WTE-280683,7.94027430251117,7.94027430251117,1
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280754,2.26852925927385,2.26852925927385,1
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-605811,2.9320470664903,2.9320470664903,1
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280759,53.3121486091257,50.8827820091957,1.04774437450159
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280672,108.49580116617,99.7864054718613,1.08728038306546
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280761,4.24129508520417,4.24129508520417,1
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280766,172.144664998814,155.388268170395,1.10783566240692
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280099,28.7618220209861,23.5461208057889,1.22150999980918
,UPVC,"4""",DISTRIBUTION,"1962","100",UPVC,WTE-280452,36.4256233165223,36.4256233165223,1
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280094,146.224570996104,92.5624825996202,1.5797390788296
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-605809,2.69262641298299,2.69262641298299,1
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280089,167.460238101329,146.912966170387,1.13986016664528
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280608,29.7647128137096,29.6769230210933,1.00295818378994
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280609,5.68932927371611,5.58273982917577,1.01909267632056
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280614,55.5288690567073,55.0225969034847,1.0092011679149
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-279638,173.933312491014,96.9039111130787,1.79490497847965
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-323752,19.4238290347944,16.796249343212,1.1564384784895
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-322602,2.24120704079153,2.24120704079153,1
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-322641,111.219192214258,80.3956485700573,1.38339815888594
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-322643,91.4791244584833,76.8513581532432,1.19033842285613
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-322639,2.87547491732017,2.87547491732017,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275100,625.505382677472,138.307670040392,4.52256467406902
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275144,119.780953525251,119.645141819492,1.00113512093925
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275104,882.756274467054,231.538792872826,3.81256317144191
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275102,4.71364201012343,4.71364201012343,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-274196,197.237473437715,193.981015328806,1.01678750935182
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275142,2.88013558706628,2.88013558706628,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275146,17.2627363876442,17.253036022646,1.00056224104473
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275208,2.85707177959505,2.83829825784332,1.00661435833949
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275148,60.9312626104593,60.8381146979136,1.00153107822305
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-313729,261.586653889691,175.866105034393,1.48741938555206
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275200,60.6546647848318,60.6322837109201,1.00036912800478
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275201,3.14527916084442,3.14527916084442,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-312243,13.2651499048821,13.2651499048821,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606888,2.6014505569283,2.6014505569283,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-294801,255.812912435422,248.970962772859,1.02748091418518
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-313163,3.7366851859216,3.6383514123242,1.02702701373603
01-06-2016,UNKNOWN,UNKNOWN,DISTRIBUTION,"2016","150",PE,WTE-MN1357260,0.915538093162162,0.915538093162162,1
01-06-2016,UNKNOWN,UNKNOWN,DISTRIBUTION,"2016","150",PE,WTE-MN1357259,2.48094538433251,2.48094538433251,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-MN1357258,3.18161861319931,3.18161861319931,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606893,2.93246005948374,2.93246005948374,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-313734,4.38949256745315,4.38949256745315,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-313726,19.538611747005,19.538611747005,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-313741,4.73987869044684,4.73987869044684,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-313724,54.3262628237501,54.0151523277936,1.00575968931955
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-275236,46.6669792835636,40.1344129769171,1.16276720704508
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-277536,2.79785527166562,2.74236102650152,1.02023593707313
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1303764,26.2008939733465,26.2008939733465,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1303771,1.79038124425027,1.79038124425027,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1303766,14.4166871348932,14.4104827469342,1.00043054685036
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1303768,1.87913277870697,1.87913277870697,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-606880,6.67337650670115,6.67337650670115,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-272783,374.335568580687,209.385078174167,1.78778531806032
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-272757,132.014005656859,128.153022695551,1.03012791177373
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269380,442.741095030733,41.39806782929,10.6947284799965
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269378,3.92837116369437,3.92837116369437,1
01-01-1966,UPVC,"4""",DISTRIBUTION,"1966","100",UPVC,WTE-277535,277.634395885398,240.847177058352,1.15274091760741
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269369,3.95121816657805,3.95121816657805,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269367,66.2911178041525,65.1961475088655,1.01679501530575
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-273160,521.869275513794,90.9868780100245,5.73565427155658
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269365,4.35123200945948,4.35123200945948,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269387,107.413821344845,102.787489608466,1.04500870440558
01-01-1966,UNKNOWN,UNKNOWN,DISTRIBUTION,"1966","100",AC,WTE-269397,3.98809290272902,3.98809290272902,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-269399,47.6664606945595,47.4444745043783,1.00467886287076
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-272999,2.70986235811655,2.70986235811655,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-MN1241046,372.236513599685,139.873013394294,2.66124611579198
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-273151,2.48295187227815,2.48295187227815,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-273154,8.63371907119943,8.63371907119943,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-273156,2.18400366307371,2.18400366307371,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-273158,13.6832797968362,13.6832797968362,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269123,169.254722686445,132.158454080716,1.28069538845447
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-274181,2.5516451556206,2.5516451556206,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-274183,42.9622369251933,42.9545718404761,1.00017844630708
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-273169,3.59001392751702,3.59001392751702,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-267729,421.519476527699,38.5340839388025,10.9388736786148
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-274184,20.0805272761802,20.0801852581359,1.00001703261399
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-274189,105.449419231027,105.431121970682,1.00017354705141
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-274194,24.2710469902105,24.2710469902105,1
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-274198,4.82711052283994,4.82711052283994,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269116,2.8021320454255,2.8021320454255,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269119,3.40618554981944,3.40618554981944,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269118,3.05385297615214,3.05385297615214,1
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269121,9.12903160253401,9.12903160253401,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-278365,49.1951463486431,49.1941075028322,1.00002111728139
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-278369,2.33589597363936,2.33589597363936,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-278374,4.50614624714057,4.50614624714057,1
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-282042,16.46831289202,14.7209913049494,1.11869591869694
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-282044,120.161996992142,83.2305804617538,1.44372412550168
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-282048,10.6625893472506,9.22528048353563,1.15580110179632
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-269124,82.2567986347604,78.0093131171161,1.05444844144785
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-282050,49.4351618319754,38.9390734994546,1.26955156836661
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-607100,2.70517374673377,2.70517374673377,1
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-282053,35.0455368334827,32.0284684148323,1.09419958455626
01-01-1966,AC,"6""",DISTRIBUTION,"1966","150",AC,WTE-278382,3.93279810505673,3.93189318270009,1.00023014927278
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-278373,253.730047007035,237.076455678348,1.07024565674831
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-313570,145.291485552842,98.357852050568,1.47717220866255
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-313578,108.110506993097,77.6671794389506,1.39197158663495
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-606890,2.58997007703246,2.58997007703246,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313191,15.8413591176042,15.6713064229061,1.01085121368373
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313193,12.1921010589799,12.1793702628336,1.00104527540189
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-606891,2.72332333746294,2.72332333746294,1
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-313565,56.0182642965959,49.3390197105712,1.13537448910023
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313198,6.27519123212862,6.27519123212862,1
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-313576,4.4795047929921,4.46133668307478,1.00407234674447
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313550,31.8954412102416,31.7985247614186,1.00304782846217
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313558,64.2919619310942,57.1368116717366,1.12522837816827
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-312213,2.61795951073073,2.61795951073073,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-606885,2.68587211159636,2.68587211159636,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-312215,17.6053328852224,17.6053328852224,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313552,2.82454332586369,2.82454332586369,1
01-01-1992,UPVC,"8""",DISTRIBUTION,"1992","200",UPVC,WTE-606892,2.70885676997853,2.70885676997853,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313554,5.04035135457516,5.01551443024087,1.00495201931522
01-01-1966,AC,"4""",DISTRIBUTION,"1966","100",AC,WTE-313180,3.45965099395034,3.45965099395034,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-312217,77.7817733288686,76.0527935121317,1.02273394226421
01-01-1962,AC,"6""",DISTRIBUTION,"1962","150",AC,WTE-259256,137.307851666667,108.610200704193,1.26422611114248
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-266102,63.6991899765364,45.5231673876018,1.39926972642692
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-266106,32.1469303822249,32.1469303822249,1
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-258682,10.8031291763535,10.8031291763535,1
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-258684,2.29063659277744,2.29063659277744,1
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280464,83.0071799300863,64.9737848135669,1.27754878630302
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-265524,63.9513123538993,58.9094693322153,1.08558629162403
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-265537,45.0324889276695,31.6210677397142,1.42412929564397
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-258672,96.2068370853231,74.8386622074776,1.28552320749141
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280466,150.803237670425,92.1470857541543,1.6365491804349
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280082,96.4580077281775,52.5221797909993,1.83651950684476
,UPVC,"4""",DISTRIBUTION,"1962","100",UPVC,WTE-265529,4.50262545631698,4.50262545631698,1
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-265535,1.8185084547779,1.8185084547779,1
,UPVC,"4""",DISTRIBUTION,"1962","100",UPVC,WTE-265527,13.0585433470954,13.0585341444247,1.00000070472464
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-271090,30.1512467287076,29.5281444726689,1.02110197803372
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280469,230.318346798285,211.611280712951,1.08840297181846
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280467,8.51500287728887,8.51500287728887,1
01-01-1962,AC,"6""",DISTRIBUTION,"1962","150",AC,WTE-280455,3.20754267313284,3.20754267313284,1
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-271096,2.28377909913651,2.28089105395633,1.00126619163821
01-01-1962,AC,"6""",DISTRIBUTION,"1962","150",AC,WTE-280457,109.110447616556,38.5243151528797,2.83224885850827
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280471,3.75909894449596,3.75486910558794,1.00112649437013
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280475,370.447101021442,92.9374069791398,3.985984901694
01-01-1962,AC,"6""",DISTRIBUTION,"1962","150",AC,WTE-280459,3.01988625612797,3.01988625612797,1
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280480,8.731352358004,8.731352358004,1
01-01-1962,AC,"4""",DISTRIBUTION,"1962","100",AC,WTE-280473,5.07046289796739,5.07046289796739,1
01-01-1962,AC,"6""",DISTRIBUTION,"1962","150",AC,WTE-280461,146.208851844444,72.7943863289467,2.00851822809178
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-289064,429.758961658519,314.009468865181,1.36861784204041
,UPVC,"4""",DISTRIBUTION,"1962","100",UPVC,WTE-280764,20.2506034685054,19.9402488700293,1.01556422893711
,UPVC,"4""",DISTRIBUTION,"1962","100",UPVC,WTE-280491,85.0476389226996,84.2135422007111,1.00990454385591
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280489,4.4406966838524,4.26675333243598,1.04076714491417
,UPVC,"4""",DISTRIBUTION,"1962","100",UPVC,WTE-280498,13.6423923122169,13.6423923122169,1
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-282104,97.2044810270119,55.9478487253988,1.73741230881115
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-282085,4.06324513165002,4.06324513165002,1
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-282097,4.32200994909716,4.32200994909716,1
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-282083,89.9897186044123,83.6696856453368,1.07553551695969
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-282077,128.974346017829,126.095769857701,1.02282849110146
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-313717,82.6200569024846,45.3504662489809,1.82181273393945
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-313715,3.39423157720093,3.39423157720093,1
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313590,31.5132959015825,30.0470436815834,1.04879855188209
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-313721,54.9912648187474,14.7134035831612,3.73749448983254
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-606960,2.70806388399056,2.70806388399056,1
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313592,21.9741321871419,21.7943600502543,1.0082485623103
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313594,3.07599821195543,3.07599821195543,1
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313703,2.85817179323289,2.85817179323289,1
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313596,3.97972788015226,3.97972788015226,1
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313705,48.0610751387247,48.053315910624,1.00016147123156
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-313709,84.8109012647575,42.6414170729857,1.98893252350394
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313598,22.599660682977,22.1490565261901,1.02034416934438
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313700,80.8463633229618,72.7496416004539,1.11129569224513
01-01-1992,PE,"63",DISTRIBUTION,"1992","63",PE,WTE-606959,2.78995501757813,2.78995501757813,1
01-01-1992,UPVC,"8""",DISTRIBUTION,"1992","200",UPVC,WTE-313588,141.57825108208,128.117173072135,1.10506849071956
01-01-1992,UPVC,"8""",DISTRIBUTION,"1992","200",UPVC,WTE-354699,1.04025429587042,1.04025429587042,1
01-01-1991,UPVC,"8""",DISTRIBUTION,"1991","200",UPVC,WTE-354695,0.883246851128036,0.883246851128036,1
01-01-1982,UPVC,"4""",DISTRIBUTION,"1982","100",UPVC,WTE-312238,422.852719270188,422.847898273129,1.00001140125582
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313187,3.1416435189216,3.1416435189216,1
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-606889,2.79093174407659,2.79093174407659,1
01-01-1991,UPVC,"6""",DISTRIBUTION,"1991","150",UPVC,WTE-313189,54.5704751432726,53.1777505448246,1.02618998705622
01-01-1991,UPVC,"4""",DISTRIBUTION,"1991","100",UPVC,WTE-313561,73.2069541208414,58.0941117842024,1.260144132899
01-01-1992,UPVC,"6""",DISTRIBUTION,"1992","150",UPVC,WTE-313702,2.9179789239088,2.9179789239088,1
01-01-1992,UPVC,"8""",DISTRIBUTION,"1992","200",UPVC,WTE-313586,2.7296250658112,2.7296250658112,1
01-01-1992,UPVC,"8""",DISTRIBUTION,"1992","200",UPVC,WTE-313584,4.62059920356063,4.62059920356063,1
01-01-1992,UPVC,"8""",DISTRIBUTION,"1992","200",UPVC,WTE-313582,210.512166602446,180.203774924377,1.16818954925217
01-01-1982,UPVC,"4""",DISTRIBUTION,"1982","100",UPVC,WTE-312236,13.7195810796415,13.7195810796415,1
01-01-1982,UPVC,"4""",DISTRIBUTION,"1982","100",UPVC,WTE-606886,1.65519938373206,1.65519938373206,1
01-01-1964,AC,"6""",DISTRIBUTION,"1964","150",AC,WTE-312223,2.50091522471659,2.50091203369264,1.0000012759441
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280697,175.079520478816,57.0091299705536,3.07107862493689
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280695,3.19337016335615,3.19337016335615,1
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280693,44.357462850781,34.6934275187533,1.27855521991316
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280678,116.64227701689,27.1356692381008,4.29848536232579
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-605810,2.7050118298899,2.7050118298899,1
,UPVC,"4""",DISTRIBUTION,"1976","100",UPVC,WTE-280662,188.369919052615,104.199507378872,1.80778128218685
,UPVC,"4""",DISTRIBUTION,"1975","100",UPVC,WTE-280654,214.733787407516,146.825002411077,1.46251512944852
,UPVC,"4""",DISTRIBUTION,"1966","100",UPVC,WTE-MN510038,311.239787445722,148.340338306921,2.09814667404733
,MDPE,"63",DISTRIBUTION,"1980","63",MDPE,WTE-MN510041,105.373303736778,56.2506271075432,1.87328229310793
,UPVC,"4""",DISTRIBUTION,"1966","100",UPVC,WTE-279631,248.835495007297,133.102771135653,1.86949898100689
01-01-1960,AC,"4""",DISTRIBUTION,"1960","100",AC,WTE-259963,101.09321587698,100.636311299627,1.00454015624631
,UPVC,"4""",DISTRIBUTION,"1966","100",UPVC,WTE-279633,498.15583179983,156.583063056014,3.18141580626524
,UNKNOWN,"63",DISTRIBUTION,"1971","63",MDPE,WTE-MN510040,2.13641288150114,2.13641288150114,1
