UpDepth,DownDepth,DownNode,UpNode,FlowType,Height,Width,Material,ReviewAge,ReviewDiam,ReviewDept,YearLaidBa,SewerUsage,InfCovLev,ID,length,straightdis,sinuosity
,,NZ39467809,NZ39467802,GRV,,,Z,"1905","150","1.20",,C,,STE-S136223,23.1001047832713,23.1001047832713,1
"1850",,NZ39467909,NZ39466802,GRV,,,Z,"1925","300","2.70",,S,,STE-S143441,120.99294725274,120.55792725906,1.0036083897888
"1850",,NZ39467909,NZ39466802,GRV,,,Z,"1925","300","2.70",,S,,STE-S136228,121.461758571341,120.55792725906,1.00749707076781
,,NZ39466802,NZ39466801,GRV,,,Z,"1925","225","3.80",,O,,STE-S133804,15.9226511610647,15.9226511610647,1
"2380","1800",NZ39466801,NZ39465803,GRV,"300",,VC,"1955","300","2.10",,C,,STE-S133811,64.289408101211,64.289408101211,1
"1600","2080",NZ39465803,NZ39465916,GRV,"225",,VC,"1955","225","2.10",,C,,STE-S144451,21.1961730979987,21.1961730979987,1
,"1300",NZ39465801,NZ39465808,GRV,,,Z,"1905","225","1.30",,C,,STE-S144458,26.8824115175654,26.8824115175654,1
"2540","2390",NZ39467906,NZ39466801,GRV,"300",,VC,"1905","300","2.30",,C,,STE-S133797,61.6670227755531,61.6670227755531,1
"2160","850",NZ39466801,NZ39466907,GRV,"225",,VC,"1935","225","0.80",,C,,STE-S144421,23.238324918181,23.238324918181,1
"2030",,NZ39465916,NZ39465801,GRV,"225",,VC,"1905","225","2.00",,C,,STE-S144442,33.5410514593728,33.5410514593728,1
,"2400",NZ39465915,NZ39465910,GRV,"225",,VC,"1905","225","2.00",,C,,STE-S144430,20.2364362475476,20.2364362475476,1
"1940","1450",NZ39465916,NZ39465915,GRV,"225",,VC,"1905","225","1.80",,C,,STE-S144423,34.1032664710945,34.1032664710945,1
"1850",,NZ39467909,NZ39467910,GRV,,,Z,"1905","150","1.60",,S,,STE-S133787,27.8469856897284,27.8469856897284,1
"1540","1670",NZ39467906,NZ39466905,GRV,"225",,VC,"1905","225","1.60",,C,,STE-S133795,26.1592856363528,26.1592856363528,1
"2630","2560",NZ39467905,NZ39467906,GRV,"375",,VC,"1965","300","2.30",,C,,STE-S133789,46.4970169580662,46.4970169580662,1
,,NZ39465909,NZ39465908,GRV,,,Z,"1905","150","1.20",,C,,STE-S133819,5.74008161965165,5.74008161965165,1
,,NZ39466908,NZ39465909,GRV,"150",,Z,"1935","150","1.70",,C,,STE-S133809,21.9889540451797,21.9889540451797,1
,,NZ39466908,NZ39465920,GRV,,,Z,"1935","225","1.40",,C,,STE-S133798,25.4481817423963,25.4481817423963,1
,,NZ39466907,NZ39466908,GRV,"225",,Z,"1935","225","1.20",,C,,STE-S136391,30.4982380638945,30.4982380638945,1
,,NZ39466906,NZ39466910,GRV,,,Z,"1935","225","1.20",01-01-1935,C,,STE-S328735,29.5443210955552,29.5443210955552,1
,"1800",NZ39465910,NZ39465924,GRV,,,Z,"1935","225","1.80",,C,,STE-S1327565,5.64222163691331,5.64222163691331,1
,"2500",NZ39465910,NZ39465912,GRV,,,Z,"1975","150","2.50",,C,,STE-S144448,18.1945528661626,18.1945528661626,1
,"2050",NZ39465910,NZ39465906,GRV,"225",,VC,"1935","225","2.30",,C,,STE-S133818,18.5406797340468,18.5406797340468,1
"1650",,NZ39466905,NZ39466906,GRV,"225",,VC,"1935","225","1.60",,C,,STE-S144418,23.6365299060796,23.6365299060796,1
,"1500",NZ39464925,NZ39464903,GRV,"150",,Z,"1975","150","1.50",,C,,STE-S134170,22.8902062026792,22.8902062026792,1
"400",,NZ39474011,NZ39474025,GRV,,,Z,"1935","100","0.40",01-01-1935,S,,STE-S328790,24.3949218690985,24.3949218690985,1
,"400",NZ39464923,NZ39474011,GRV,"100",,Z,"1935","100","0.40",01-01-1935,S,,STE-S328795,38.7829964030141,38.7829964030141,1
"2900",,NZ39464922,NZ39464923,GRV,,,Z,"1935","150","2.90",01-01-1935,S,,STE-S328749,8.89490753184407,8.89490753184407,1
,"450",NZ39474013,NZ39474012,GRV,"100",,Z,"1935","100","0.40",01-01-1935,C,,STE-S328782,6.62936075353972,6.62936075353972,1
"1200",,NZ39474014,NZ39474013,GRV,,,Z,"1935","150","1.20",01-01-1935,C,,STE-S328783,6.1386247644776,6.1386247644776,1
"1300","1200",NZ39474015,NZ39474014,GRV,"150",,Z,"1935","150","0.80",01-01-1935,C,,STE-S328784,5.20574778497465,5.20574778497465,1
,"1300",NZ39474016,NZ39474015,GRV,"150",,Z,"1935","150","1.30",01-01-1935,C,,STE-S328785,6.75488304852914,6.75488304852914,1
"1500",,NZ39474018,NZ39474016,GRV,"150",,Z,"1935","150","1.50",01-01-1935,C,,STE-S328786,4.30671034549985,4.30671034549985,1
"1500","1500",NZ39474019,NZ39474018,GRV,"150",,Z,"1935","150","1.50",,C,,STE-S328787,6.13010179365226,6.13010179365226,1
,"1200",NZ39464914,NZ39474004,GRV,,,Z,"1935","150","1.20",,C,,STE-S145437,77.7264475066119,77.7264475066119,1
"1500","1500",NZ39474020,NZ39474019,GRV,"150",,Z,"1935","150","1.50",01-01-1935,C,,STE-S328788,3.83643597621905,3.83643597621905,1
,"1500",NZ39464926,NZ39464925,GRV,"150",,Z,"1975","150","1.50",,C,,STE-S1341026,5.82816969553484,5.82816969553484,1
"1400","1500",NZ39474021,NZ39474020,GRV,"150",,Z,"1935","150","1.50",01-01-1935,C,,STE-S328789,4.90980610613208,4.90980610613208,1
,"1400",NZ39464919,NZ39474021,GRV,"150",,Z,"1935","150","1.40",01-01-1935,C,,STE-S328791,11.0712653749272,11.0712653749272,1
"2900","1700",NZ39464922,NZ39464921,GRV,"150",,Z,"1935","150","1.70",01-01-1935,C,,STE-S328747,6.2429520260951,6.2429520260951,1
,"2900",NZ39464914,NZ39464922,GRV,"150",,Z,"1935","150","2.90",01-01-1935,C,,STE-S328748,10.5234090484224,10.5234090484224,1
"1550",,NZ39464920,NZ39464919,GRV,"150",,Z,"1935","150","1.60",01-01-1935,C,,STE-S328745,5.57962839255589,5.57962839255589,1
"1700","1550",NZ39464921,NZ39464920,GRV,"150",,Z,"1935","150","1.60",01-01-1935,C,,STE-S328746,4.22661306493006,4.22661306493006,1
,"1500",NZ39464904,NZ39464926,GRV,"150",,Z,"1975","150","1.50",,C,,STE-S1341027,5.67800713276211,5.67800713276211,1
,,NZ39464905,NZ39464904,GRV,"225",,Z,"1975","150","1.70",,C,,STE-S135480,25.2415281827464,25.2415281827464,1
,"1200",NZ39464915,NZ39464914,GRV,,,Z,"1935","150","1.20",,C,,STE-S135477,44.6089451231478,44.6089451231478,1
,,NZ39474010,NZ39474006,GRV,,,Z,"1935","150","1.60",,S,,STE-S145448,58.2564521147635,58.2564521147635,1
,,NZ39464927,NZ39464905,GRV,"225",,Z,"1935","150","1.20",,C,,STE-S133800,5.54370002794374,5.54370002794374,1
,,NZ39464928,NZ39464927,GRV,"225",,Z,"1935","150","1.20",,C,,STE-S1341028,3.85384275758587,3.85384275758587,1
,"1200",NZ39464915,NZ39474005,GRV,,,Z,"1975","150","1.20",,C,,STE-S134265,72.9857222475664,72.9857222475664,1
,,NZ39464929,NZ39464928,GRV,"225",,Z,"1935","150","1.20",,C,,STE-S1341029,12.8147404577543,12.8147404577543,1
,,NZ39465901,NZ39464915,GRV,,,Z,"1975","150","1.60",,C,,STE-S144450,20.7674201093862,20.7674201093862,1
,,NZ39465918,NZ39464929,GRV,"225",,Z,"1935","150","1.20",,C,,STE-S1341030,8.12032665598639,8.12032665598639,1
,,NZ39465903,NZ39465918,GRV,"225",,Z,"1935","150","1.10",,C,,STE-S133815,12.8543735747961,12.8543735747961,1
,"1250",NZ39465903,NZ39465901,GRV,,,Z,"1935","225","1.20",,C,,STE-S133821,16.4512196812692,16.4512196812692,1
"1940","2070",NZ39464801,NZ39464810,GRV,"300",,VC,"1925","300","2.10",,C,,STE-S135486,8.9983745754194,8.9983745754194,1
,,NZ39464910,NZ39464911,GRV,,,Z,"1975","150","1.70",,C,,STE-S135478,27.1035590651961,27.1035590651961,1
,,NZ39464808,NZ39464910,GRV,,,Z,"1975","225","2.00",,C,,STE-S134458,17.620807302674,17.620807302674,1
,,NZ39464802,NZ39464808,GRV,,,Z,"1975","225","2.00",,C,,STE-S135485,13.2961571891924,13.2961571891924,1
,,NZ39464808,NZ39464913,GRV,,,Z,"1975","150","1.60",,S,,STE-S135483,50.8323215680341,50.8323215680341,1
,"880",NZ39464816,NZ39464813,GRV,"150",,Z,"1925","150","1.40",,C,,STE-S341510,7.98194775725251,7.98194775725251,1
"880",,NZ39464813,NZ39464814,GRV,"150",,VC,"1925","150","0.90",,C,,STE-S338500,5.81588007089023,5.81588007089023,1
"1770",,NZ39464801,NZ39464802,GRV,"225",,VC,"1975","225","2.30",,C,,STE-S134526,10.1409230842365,10.1409230842365,1
,"1700",NZ39464907,NZ39464906,GRV,,,Z,"1975","150","1.70",,S,,STE-S134169,38.3031413072127,38.3031413072127,1
,"1950",NZ39464804,NZ39464801,GRV,"300",,VC,"1925","300","2.00",,C,,STE-S134459,44.183705888035,44.183705888035,1
,,NZ39464807,NZ39464816,GRV,"150",,Z,"1925","150","1.40",,C,,STE-S1241338,40.9087550776723,40.9087550776723,1
,,NZ39464911,NZ39464912,GRV,,,Z,"1975","150","1.20",,C,,STE-S133966,18.8014103725879,18.8014103725879,1
,,NZ39464908,NZ39464907,GRV,,,Z,"1975","150","2.20",,S,,STE-S135479,30.0555462601975,30.0555462601975,1
"2000",,NZ39464702,NZ39464809,GRV,"225",,VC,"1925","225","2.00",,C,,STE-S329650,45.0466847837433,45.0466847837433,1
,,NZ39464809,NZ39464806,GRV,,,Z,"1925","150","1.20",,C,,STE-S134172,13.5913973597104,13.5598814523048,1.0023242022813
,"2220",NZ39464815,NZ39464804,GRV,"375",,CO,"1925","300","2.20",,C,,STE-S1240594,41.9956974582139,41.9956974582139,1
,,NZ39464805,NZ39464807,GRV,,,Z,"1925","150","1.40",,C,,STE-S135484,30.8917335867964,30.8917335867964,1
"1780",,NZ39464811,NZ39464812,GRV,"300",,VC,"1905","300","1.80",,C,,STE-S134171,34.3205944586695,34.3205944586695,1
"1964",,NZ39464701,NZ39464815,GRV,"375",,VC,"1925","300","2.20",,C,,STE-S134527,45.6876750338581,45.6876750338581,1
"1964","2000",NZ39464701,NZ39464702,GRV,"225",,VC,"1925","225","2.00",,C,,STE-S329652,5.42540689716692,5.42540689716692,1
,"1964",NZ39465705,NZ39464701,GRV,"525",,CO,"1965","600","2.00",,C,,STE-S320010,26.1102721931317,26.1102721931317,1
,,NZ39465919,NZ39464908,GRV,,,Z,"1975","300","1.80",,S,,STE-S136580,26.954711369276,26.954711369276,1
,,NZ39465705,NZ39464805,GRV,,,Z,"1905","225","1.90",,C,,STE-S144452,58.5302570983814,58.5302570983814,1
,,NZ39465708,NZ39464703,GRV,"225",,PVC,"1925","225","1.60",01-01-2005,S,,STE-S339378,25.7272267646747,25.7272267646747,1
,,NZ39465710,NZ39464704,GRV,"150",,PVC,"1925","150","3.50",01-01-2005,F,,STE-S339385,26.5593119263407,26.5593119263407,1
,"1100",NZ39465911,NZ39464909,GRV,,,Z,"1975","150","1.10",,C,,STE-S133813,16.0699354385515,16.0699354385515,1
,"850",NZ39465913,NZ39465914,GRV,,,Z,"1975","150","0.80",,S,,STE-S133807,8.08916163767155,8.08916163767155,1
,,NZ39465905,NZ39465919,GRV,,,Z,"1935","300","1.20",,S,,STE-S144449,13.7492205233557,13.7492205233557,1
,,NZ39465912,NZ39465911,GRV,,,Z,"1975","150","1.70",,C,,STE-S133808,13.4827073320751,13.4827073320751,1
,,NZ39465912,NZ39465913,GRV,,,Z,"1975","150","2.20",,S,,STE-S144424,6.50015422886173,6.50015422886173,1
,,NZ39465708,NZ39465712,GRV,"225",,PVC,"1925","225","1.60",01-01-2005,S,,STE-S339380,47.6575088102879,47.6575088102879,1
,,NZ39471016,NZ39472012,GRV,,,Z,"1935","225","1.20",,C,,STE-S134569,22.8577868569927,22.8577868569927,1
,,NZ39461901,NZ39461905,GRV,,,Z,"1925","225","1.20",01-01-1935,C,,STE-S328738,28.6202457887039,28.6202457887039,1
"1030",,NZ39461901,NZ39462903,GRV,,,Z,"1925","225","1.00",,C,,STE-S134844,29.6539619107407,29.6539619107407,1
"2110","1070",NZ39462902,NZ39461901,GRV,"300",,VC,"1925","225","1.60",,C,,STE-S134529,29.6314413587816,29.6314413587816,1
,,NZ39472013,NZ39472018,GRV,,,Z,"1935","300","2.00",,C,,STE-S134479,60.7642912408473,60.7642912408473,1
,,NZ39472012,NZ39472010,GRV,,,Z,"1935","225","1.40",,C,,STE-S146362,14.8601709949952,14.8601709949952,1
,,NZ39472010,NZ39472011,GRV,,,Z,"1935","225","1.30",,C,,STE-S134480,17.372833764216,17.372833764216,1
,"300",NZ39472017,NZ39472015,GRV,"100",,Z,"1935","100","0.30",01-01-1935,C,,STE-S328768,9.08246249649347,9.08246249649347,1
,,NZ39472116,NZ39472110,GRV,,,Z,"1935","150","1.20",,C,,STE-S328766,9.63009475554924,9.63009475554924,1
,,NZ39472016,NZ39472116,GRV,,,Z,"1935","150","1.70",,C,,STE-S328765,13.249076382882,13.249076382882,1
,,NZ39472017,NZ39472016,GRV,,,Z,"1935","150","1.20",,C,,STE-S328767,18.0592414015843,18.0592414015843,1
,,NZ39472011,NZ39472017,GRV,,,Z,"1935","150","1.10",,C,,STE-S146243,13.0400199386589,13.0400199386589,1
,"660",NZ39472003,NZ39472002,GRV,"150",,VC,"1935","150","0.70",,C,,STE-S134483,5.3074070881814,5.3074070881814,1
,"800",NZ39472004,NZ39472003,GRV,"150",,VC,"1935","150","0.80",,C,,STE-S146246,4.14930355604999,4.14930355604999,1
,"850",NZ39472005,NZ39472004,GRV,"150",,VC,"1935","150","1.00",,C,,STE-S134482,5.58662492025595,5.58662492025595,1
,"1100",NZ39472006,NZ39472005,GRV,"150",,VC,"1935","150","1.20",,C,,STE-S146245,6.63245391995497,6.63245391995497,1
,"1200",NZ39472007,NZ39472006,GRV,"150",,VC,"1935","150","1.20",,C,,STE-S134481,6.10739428885788,6.10739428885788,1
,"1200",NZ39472013,NZ39472007,GRV,,,Z,"1935","225","1.20",,C,,STE-S146242,22.2861539301723,22.2861539301723,1
,"500",NZ39472001,NZ39472008,GRV,"150",,VC,"1935","150","0.60",,C,,STE-S146247,8.58319177229964,8.58319177229964,1
,,NZ39473017,NZ39472013,GRV,,,Z,"1935","300","2.00",,C,,STE-S146216,41.0848762929031,41.0848762929031,1
,"640",NZ39472009,NZ39472001,GRV,"150",,VC,"1935","150","0.90",,C,,STE-S146244,18.8385016654404,18.8385016654404,1
,"1200",NZ39472014,NZ39472009,GRV,,,Z,"1935","150","1.10",,C,,STE-S134478,10.7558665387875,10.7558665387875,1
,"1040",NZ39473017,NZ39472014,GRV,,,Z,"1935","100","1.00",,C,,STE-S134348,21.6916267024817,21.6916267024817,1
,,NZ39473007,NZ39473006,GRV,"100",,VC,"1935","100","1.00",,C,,STE-S134352,7.98922881134218,7.98922881134218,1
,,NZ39473004,NZ39473017,GRV,,,Z,"1935","300","2.00",,C,,STE-S146221,45.1543317966121,45.1543317966121,1
,,NZ39473002,NZ39473007,GRV,"100",,VC,"1935","100","1.70",,C,,STE-S134355,13.6384058086276,13.6384058086276,1
,,NZ39473022,NZ39473104,GRV,"150",,VC,"1915","150","1.20",,C,,STE-S328781,10.4751824805356,10.4751824805356,1
,,NZ39473002,NZ39473022,GRV,"150",,VC,"1935","150","4.40",,C,,STE-S146222,19.0301897520271,19.0301897520271,1
,,NZ39473003,NZ39473002,GRV,"150",,VC,"1935","150","1.20",,C,,STE-S134354,17.6032111274881,17.6032111274881,1
,,NZ39473004,NZ39473003,GRV,"150",,VC,"1935","150","1.10",,C,,STE-S134353,12.5551673027624,12.5551673027624,1
,,NZ39473021,NZ39473111,GRV,"100",,Z,"1915","100","1.20",01-01-1935,C,,STE-S267161,17.1555191411336,17.1555191411336,1
,,NZ38463907,NZ38463905,GRV,,,Z,"1985","300","1.20",,S,,STE-S143822,18.5070145620719,18.5070145620719,1
,,NZ38463906,NZ38463904,GRV,,,Z,"1985","150","2.80",,F,,STE-S135509,17.3953263837984,17.3953263837984,1
,,NZ38463917,NZ38463907,GRV,,,Z,"1985","300","2.90",,S,,STE-S143538,25.8645686799544,25.8645686799544,1
,,NZ38463906,NZ38463919,GRV,"100",,VC,,,,,F,,STE-S1357308,9.80126165350133,9.80126165350133,1
,,NZ38464911,NZ38463906,GRV,,,Z,"1985","150","2.00",,F,,STE-S135496,26.7018968801908,26.7018968801908,1
,,NZ38464603,NZ38463601,GRV,,,Z,"1955","300","2.00",,C,,STE-S135503,39.9763173016503,39.9763173016503,1
,,NZ38464913,NZ38463917,GRV,,,Z,"1985","300","3.60",,S,,STE-S143396,76.7364672629441,76.7364672629441,1
,,NZ38464910,NZ38464911,GRV,,,Z,"1985","150","1.30",,F,,STE-S135497,73.7945432806368,73.7945432806368,1
,,NZ38464601,NZ38464701,GRV,,,Z,"1985","450","3.80",,S,,STE-S135504,61.1613923729662,61.1613923729662,1
,,NZ38464602,NZ38464702,GRV,,,Z,"1985","225","1.30",,F,,STE-S143710,64.1446697161782,64.1446697161782,1
,,NZ38464910,NZ38464909,GRV,"150",,Z,"1985","150","3.00",,F,,STE-S143589,35.1755444876929,35.1755444876929,1
,,NZ38464913,NZ38464908,GRV,"150",,Z,"1985","300","1.80",,S,,STE-S135495,35.5191468507489,35.5191468507489,1
,,NZ38464915,NZ38464910,GRV,,,Z,"1985","225","1.40",,F,,STE-S143395,7.53269739205482,7.53269739205482,1
,,NZ38464914,NZ38464913,GRV,,,Z,"1985","300","1.50",,S,,STE-S135494,6.39551749274204,6.39551749274204,1
,,NZ38464701,NZ38464801,GRV,,,Z,"1985","450","3.20",,S,,STE-S143593,77.3442436125371,77.3442436125371,1
,,NZ38465901,NZ38464915,GRV,,,Z,"1985","225","4.50",,F,,STE-S143374,21.6611983509647,21.6611983509647,1
,,NZ38464702,NZ38464802,GRV,,,Z,"1985","225","2.70",,F,,STE-S135500,77.8787576301051,77.8787576301051,1
,,NZ38465902,NZ38464914,GRV,,,Z,"1985","225","1.80",,S,,STE-S135753,18.2138479459883,18.2138479459883,1
,,NZ38464801,NZ38465902,GRV,,,Z,"1985","375","2.70",,S,,STE-S135752,84.1008339792541,84.1008339792541,1
,,NZ38464802,NZ38465901,GRV,,,Z,"1985","150","2.20",,F,,STE-S143373,79.4634025511686,79.4634025511686,1
,,NZ38469701,NZ38468601,GRV,,,Z,"1935","300","2.00",,C,,STE-S143375,85.8322008223411,85.8322008223411,1
,,NZ39460701,NZ38469701,GRV,,,Z,"1935","300","2.00",,C,,STE-S143372,85.1861067603647,85.1861067603647,1
,,NZ39461602,NZ39460701,GRV,,,Z,"1935","300","2.00",,C,,STE-S135492,106.55373895361,106.55373895361,1
"2160",,NZ39462902,NZ39461902,GRV,"225",,VC,"1925","225","2.20",,C,,STE-S135489,19.0626265241866,19.0626265241866,1
,"2180",NZ39462905,NZ39462902,GRV,"375",,VC,"1925","375","2.00",,C,,STE-S328739,40.0862055326105,40.0862055326105,1
,,NZ39462905,NZ39462904,GRV,,,Z,"1925","150","1.20",01-01-1935,C,,STE-S328740,9.74293369573844,9.74293369573844,1
"1710",,NZ39462901,NZ39462905,GRV,"375",,VC,"1925","375","1.70",,C,,STE-S134530,38.5007645767847,38.5007645767847,1
,"1710",NZ39463802,NZ39462901,GRV,"300",,VC,"1925","300","1.80",,C,,STE-S134528,68.1543927564357,68.1543927564357,1
"2000",,NZ39464810,NZ39463802,GRV,"300",,VC,"1925","300","2.00",,C,,STE-S135482,65.7951260277097,65.7951260277097,1
,,NZ39464601,NZ3946P002,GRV,"100",,,,,,,C,,STE-S1259368,246.961211388221,211.025584659755,1.17029037870648
,,NZ3946P004,NZ3946P003,GRV,,,,,,,,S,,STE-S1259369,24.8672948266897,24.8672948266897,1
,,NZ39464910,NZ39464901,GRV,"225",,VC,"1975","225","2.00",,C,,STE-S134168,41.5162496018661,41.5162496018661,1
,,NZ38462919,NZ38461902,GRV,,,Z,"1965","300","1.50",,S,,STE-S133604,69.732680867757,69.732680867757,1
"4608","4630",NZ38462806,NZ38461809,GRV,"300",,CO,"1945","300","4.60",,C,,STE-S312399,35.1441696160231,35.1441696160231,1
,,NZ38462924,NZ38461901,GRV,,,Z,"1965","225","1.30",,F,,STE-S135684,51.55294850924,51.55294850924,1
,,NZ38462925,NZ38461912,GRV,,,Z,"1965","150","2.80",,F,,STE-S135683,17.034740062594,17.034740062594,1
,,NZ38461803,NZ38461806,GRV,,,Z,"1965","150","1.70",,F,,STE-S133680,6.42554978199274,6.42554978199274,1
,,NZ38461803,NZ38462802,GRV,"150",,Z,"1965","150","2.20",,F,,STE-S135988,42.3284864482601,42.3284864482601,1
,"4340",NZ38462803,NZ38461805,GRV,"375",,Z,"1945","375","4.30",,S,,STE-S135696,62.1317457102342,62.1317457102342,1
,,NZ38462922,NZ38462925,GRV,,,Z,"1965","150","2.00",,F,,STE-S133601,13.2120679684123,13.2120679684123,1
,,NZ38462801,NZ38462919,GRV,,,Z,"1965","225","1.80",,S,,STE-S133612,19.7338510432519,19.7338510432519,1
,,NZ38462807,NZ38462801,GRV,,,Z,"1965","300","2.70",,S,,STE-S135987,30.7423297100571,30.7423297100571,1
,,NZ38462923,NZ38462922,GRV,,,Z,"1965","150","1.30",,F,,STE-S133600,12.2431663388302,12.2431663388302,1
,,NZ38462807,NZ38462808,GRV,"150",,VC,"1945","150","3.20",,S,,STE-S330909,4.99688422923864,4.99688422923864,1
,"4608",NZ38462702,NZ38462806,GRV,"300",,CO,"1945","300","4.60",,C,,STE-S312400,100.347563522995,100.347563522995,1
,,NZ38462923,NZ38462924,GRV,,,Z,"1965","225","2.70",,F,,STE-S135685,6.2898910960227,6.2898910960227,1
,,NZ38462924,NZ38462927,GRV,,,Z,"1965","150","2.80",,F,,STE-S1260320,16.9159493083028,16.9159493083028,1
,,NZ38462805,NZ38462807,GRV,,,Z,"1945","300","3.80",,S,,STE-S330891,4.46532798343865,4.46532798343865,1
,,NZ38462805,NZ38462920,GRV,"225",,Z,"1945","225","1.80",,S,,STE-S133618,75.8835596489599,75.8835596489599,1
"2410",,NZ38462804,NZ38462805,GRV,"300",,Z,"1945","300","2.40",,S,,STE-S294258,52.8093461141341,52.8093461141341,1
,,NZ38462802,NZ38462923,GRV,,,Z,"1965","225","2.70",,F,,STE-S133611,21.4404608626109,21.4404608626109,1
,,NZ38462802,NZ38463916,GRV,,,Z,"1965","225","1.40",,F,,STE-S135697,89.8189205568675,89.8189205568675,1
,,NZ38462927,NZ38462911,GRV,,,Z,"1965","150","2.80",,F,,STE-S133599,12.2384470011176,12.2384470011176,1
,,NZ38462911,NZ38462912,GRV,,,Z,"1965","100","3.00",,F,,STE-S133607,14.7621139407897,14.7621139407897,1
,,NZ38462911,NZ38462910,GRV,,,Z,"1965","150","1.70",,F,,STE-S135693,12.3778713840735,12.3778713840735,1
"1230","2410",NZ38462703,NZ38462804,GRV,"300",,Z,"1945","300","2.40",,S,,STE-S294259,42.145794048731,42.145794048731,1
,,NZ38464606,NZ38462803,GRV,"375",,Z,"1945","375","2.70",,S,,STE-S135501,260.507224961262,260.507224961262,1
,,NZ38462920,NZ38462918,GRV,,,Z,"1965","150","2.20",,S,,STE-S133603,29.1630854677877,29.1630854677877,1
,,NZ38462918,NZ38462917,GRV,,,Z,"1965","150","1.60",,S,,STE-S135690,13.1403531155064,13.1403531155064,1
,"1230",NZ38462701,NZ38462703,GRV,"300",,Z,"1945","300","1.20",,S,,STE-S294260,42.0195740697408,42.0195740697408,1
,,NZ38462920,NZ38463901,GRV,,,Z,"1965","300","1.50",,S,,STE-S135689,51.2077066465327,51.2077066465327,1
,,NZ38463601,NZ38462702,GRV,,,Z,"1945","300","2.00",,C,,STE-S133597,115.867081727324,115.867081727324,1
,,NZ38463916,NZ38463914,GRV,,,Z,"1965","150","2.80",,F,,STE-S143750,16.284120977226,16.284120977226,1
,,NZ38460902,NZ38460801,GRV,"150",,VC,"2005","150","1.60",,S,,STE-S080745,17.5757197576823,17.5757197576823,1
,,NZ38460902,NZ38461918,GRV,"225",,VC,"2005","225","1.60",,S,,STE-S133702,36.375533879256,36.375533879256,1
,,NZ38461824,NZ38460902,GRV,"225",,VC,"2005","225","2.20",,S,,STE-S080744,23.0943283296745,23.0943283296745,1
,,NZ38460901,NZ38461919,GRV,"300",,,"2005","300","1.60",,C,,STE-S329779,38.9650761194971,38.9650761194971,1
,,NZ38461823,NZ38460901,GRV,"300",,,"2005","300","1.50",,C,,STE-S329778,19.911525933528,19.911525933528,1
,,NZ38461919,NZ38461921,GRV,,,,,,,,C,,STE-S1254274,7.83667391184072,7.83667391184072,1
,,NZ38461825,NZ38461823,GRV,"300",,,"2005","300","2.20",,C,,STE-S001549,12.8857015718483,12.8857015718483,1
,,NZ38461915,NZ38461824,GRV,"225",,VC,"2005","225","1.80",,S,,STE-S330889,12.5605149576198,12.5605149576198,1
,,NZ38461816,NZ38461817,GRV,"300",,,"2005","300","1.20",,C,,STE-S001548,7.75900225549595,7.75900225549595,1
,,NZ38461817,NZ38461819,GRV,"300",,,"2005","300","1.40",,C,,STE-S329759,14.21997524607,14.21997524607,1
,,NZ38461821,NZ38461825,GRV,"300",,,"2005","300","1.60",,C,,STE-S001533,9.8171434744985,9.8171434744985,1
,,NZ38461825,NZ38461916,GRV,"150",,VC,"2005","150","3.50",,F,,STE-S329868,31.5259638076378,31.5259638076378,1
,,NZ38461818,NZ38461820,GRV,"300",,VC,"2005","300","3.60",,S,,STE-S330873,14.455941097,14.455941097,1
,,NZ38461815,NZ38461818,GRV,"300",,VC,"1995","300","1.50",,S,,STE-S330888,9.67047020569637,9.67047020569637,1
,,NZ38461802,NZ38461816,GRV,"300",,,"1995","300","2.40",,C,,STE-S329780,5.60960542275972,5.60960542275972,1
,,NZ38461822,NZ38461915,GRV,"225",,VC,"2005","225","1.20",,S,,STE-S330887,11.5200771264791,11.5200771264791,1
,,NZ38461915,NZ38461917,GRV,"150",,VC,"2005","150","1.60",,S,,STE-S330881,26.8197049386709,26.8197049386709,1
,,NZ38461819,NZ38461821,GRV,"300",,,"2005","300","1.20",,C,,STE-S330393,12.9786964291964,12.9786964291964,1
,,NZ38461820,NZ38461822,GRV,"300",,VC,"2005","300","2.90",,S,,STE-S330866,13.4053021226954,13.4053021226954,1
,,NZ38461814,NZ38461815,GRV,"900",,CO,"1995","900","1.80",,S,,STE-S330898,28.483296666602,28.483296666602,1
